raman_shift_cm-1,intensity
927.743888384779,310.697
937.4705381077074,103.258
947.3466501411676,-166.322
957.0635996041165,-367.003
966.7757425107775,-367.74
976.6371284824854,-37.5
986.3395928168538,380.0
996.0372613373547,-30.0
1005.7301375988682,755.0
1015.5719657306545,257.5
1025.2551921985141,-40.0
1034.9336371072422,-725.0
1044.6073039976618,-302.5
1054.2761964070742,42.5
1063.9403178693246,-500.0
1073.5996719147442,402.5
1083.407471143284,37.5
1093.0572253991559,-3207.5
1102.7022228641872,-952.5
1112.342467054761,227.5
1121.9779614837971,-15.0
1131.6087096607444,-382.5
1141.2347150916103,12.5
1150.855981278939,277.5
1160.4725117218331,-12.5
1170.0843099159465,-35.0
1179.6913793534914,132.5
1189.293723523253,-115.0
1198.7390395597322,-817.5
1208.3320185130287,-35.0
1217.9202825891407,-217.5
1227.5038352631818,-292.5
1237.0826800068826,-42.5
1246.656820288561,-272.5
1256.226259573108,327.5
1265.639216696829,132.5
1275.1993388504197,-475.0
1284.7547703264208,-232.5
1294.3055145761755,485.0
1303.7000868433097,-82.5
1313.2415412453192,-37.5
1322.778318700337,170.0
1332.3104226462892,30.0
1341.686663866676,275.0
1351.209505141669,-315.0
1360.7276831467534,-117.5
1370.0902294598854,297.5
1379.5991650801443,-7.5
1388.9526223370776,145.0
1398.4523290278594,-512.5
1407.7967104575146,287.5
1417.287201648047,-427.5
1426.7730533080103,-92.5
1436.103809547145,457.5
1445.5804658554116,612.5
1454.9021792800195,212.5
1464.369653600741,-60.0
1473.6823373500956,-232.5
1482.9905472474493,197.5
1492.444310209452,620.0
1501.7435100404182,-262.5
1511.1881242589807,57.5
1520.4783270994303,-82.5
1529.7640722760407,17.5
1539.1950247490095,192.5
1548.4717924494325,-470.0
1557.7441121511074,167.5
1567.1614324998736,-227.5
1576.4247941832873,-260.0
1585.6837175051332,-235.0
1594.9382056544855,312.5
1604.3374199708414,-482.5
1613.5829759239496,85.0
1622.824106304739,-135.0
1632.0608142900164,347.5
1641.2931030535765,135.0
1650.6697762525364,-240.0
1659.8931649322622,50.0
1669.1121439444323,100.0
1678.3267164506542,292.5
1687.5368856095301,42.5
1696.7426545766357,20.0
1705.9440265045123,295.0
